Date,7936.T,4578.T,8591.T,2502.T,6723.T,5803.T,6752.T,7974.T,6981.T,5108.T,8309.T,4307.T,8015.T,1306.T,8630.T,6861.T,6326.T,4689.T,7751.T,2802.T,6857.T,4452.T,1928.T,7270.T,8729.T,8113.T,5802.T,9101.T,6273.T,4063.T,9022.T,8053.T,7011.T,6367.T,8031.T,8035.T,9984.T,4519.T,7741.T,7203.T,8725.T,9020.T,8604.T,4507.T,8411.T,9433.T,8801.T,6178.T,3407.T,8058.T,5401.T,5020.T,6920.T,4188.T,2503.T,7309.T,8766.T,3382.T,8308.T,9202.T,1925.T,8830.T,4543.T,8306.T,4503.T,7267.T,8316.T,6701.T,9434.T,8750.T,9104.T,4568.T,9021.T,6098.T,9735.T,8001.T,4502.T,6301.T,8697.T,8267.T,6762.T,7733.T,6146.T,7269.T,6902.T,4901.T,8002.T,4661.T,6501.T,6702.T,9432.T,8802.T,6503.T,6758.T,7182.T,7832.T,2914.T,6954.T,6971.T,9983.T
2026-07-21,4853.0,11080.0,6502.0,1628.5,4035.0,4672.0,4073.0,6993.0,8001.0,3778.0,1683.5,5105.0,6504.0,418.29998779296875,6946.0,71960.0,2753.0,449.20001220703125,4500.0,5252.0,29630.0,3270.0,3480.859130859375,2591.0,159.39999389648438,966.0,2336.5,5746.0,70460.0,7205.0,3838.0,1573.5,3852.0,24520.0,4824.0,66570.0,5751.0,7397.0,25450.0,2944.5,4740.0,3650.0,1586.5,2900.0,8302.0,2881.5,1574.5,2418.5,1862.0,4664.0,598.5999755859375,1300.5,42670.0,1193.0,2921.5,18395.0,7874.0,2074.0,2286.0,3052.0,4639.0,3844.0,2240.5,3580.0,2196.5,1557.0,6951.0,4407.0,222.10000610351562,1877.5,5670.0,2815.0,2985.0,12920.0,6735.0,1946.5,5555.0,6418.0,2255.5,1366.5,3073.0,1755.0,66840.0,2051.0,1992.5,3671.0,5194.0,2735.0,4792.0,3309.0,151.6999969482422,4252.0,5591.0,3458.0,3348.0,4187.0,6425.0,6776.0,3666.0,80840.0
2026-07-22,4753.0,10970.0,6582.0,1629.5,4175.0,4751.0,4095.0,7003.0,8317.0,3769.0,1711.0,4981.0,6454.0,420.29998779296875,6906.0,72110.0,2763.5,442.6000061035156,4536.0,5253.0,29585.0,3230.0,3459.281494140625,2583.0,159.8000030517578,960.5999755859375,2451.0,5818.0,71850.0,7075.0,3796.0,1604.0,3892.0,24240.0,4911.0,65960.0,5703.0,7306.0,25045.0,2939.0,4801.0,3617.0,1603.0,2876.0,8529.0,2875.5,1557.0,2453.5,1857.0,4888.0,599.0,1320.0,42990.0,1195.5,2906.0,18530.0,7971.0,2092.0,2322.0,3007.0,4605.0,3793.0,2199.0,3668.0,2175.5,1559.0,7072.0,4352.0,221.39999389648438,1897.0,5783.0,2761.5,2939.0,12305.0,6735.0,1964.0,5552.0,6447.0,2218.0,1357.5,3107.0,1726.0,68590.0,2056.0,1989.5,3665.0,5260.0,2673.5,4807.0,3311.0,152.0,4204.0,5629.0,3444.0,3411.0,4095.0,6458.0,6873.0,3780.0,78580.0
2026-07-23,4862.0,10915.0,6617.0,1631.5,4199.0,4727.0,4016.0,7001.0,8538.0,3747.0,1711.25,4903.0,6594.0,422.1000061035156,6946.0,72260.0,2796.5,437.1000061035156,4529.0,5102.0,30800.0,3224.0,3446.531005859375,2611.5,157.8000030517578,957.5,2512.0,5817.0,72960.0,6970.0,3830.0,1629.0,3930.0,24115.0,4970.0,65950.0,5918.0,7212.0,24840.0,2950.0,4873.0,3566.0,1624.5,2848.0,8766.0,2870.5,1550.0,2460.5,1866.5,4916.0,607.7999877929688,1337.0,45130.0,1216.0,2894.0,18685.0,7958.0,2080.0,2350.0,2993.0,4566.0,3695.0,2158.0,3750.0,2161.0,1566.5,7167.0,4240.0,219.5,1905.5,5795.0,2755.0,2921.5,12355.0,6682.0,1971.0,5505.0,6622.0,2257.0,1333.0,3116.0,1723.0,69410.0,2044.0,1993.0,3658.0,5384.0,2630.0,4854.0,3244.0,149.6999969482422,4060.0,5746.0,3445.0,3447.0,4093.0,6369.0,6938.0,3715.0,77090.0
2026-07-24,4793.0,11155.0,6535.0,1648.0,3928.0,4593.0,3883.0,6969.0,8311.0,3716.0,1703.0,4935.0,6425.0,417.5,7051.0,71820.0,2797.0,435.29998779296875,4526.0,5096.0,28945.0,3223.0,3468.108642578125,2557.0,154.3000030517578,957.2000122070312,2469.0,5946.0,70970.0,6702.0,3892.0,1604.0,3945.0,23880.0,4966.0,62660.0,5500.0,7416.0,24560.0,2897.0,4898.0,3632.0,1600.0,2855.5,8652.0,2922.5,1550.0,2485.5,1845.5,4918.0,616.9000244140625,1320.0,43170.0,1189.0,2908.0,18570.0,8116.0,2146.0,2365.5,2951.0,4579.0,3680.0,2164.5,3754.0,2166.5,1536.0,7161.0,4249.0,221.60000610351562,1925.0,5843.0,2799.5,2975.0,12055.0,6802.0,1957.5,5648.0,6642.0,2222.0,1339.0,3021.0,1729.5,60890.0,1968.5,1977.0,3626.0,5370.0,2682.5,4850.0,3279.0,151.3000030517578,3990.0,5650.0,3409.0,3442.0,4111.0,6461.0,6624.0,3689.0,76220.0
2026-07-27,4951.0,11325.0,6673.0,1674.0,3866.0,4325.0,3886.0,7431.0,8102.0,3858.0,1720.25,5196.0,6558.0,424.29998779296875,7261.0,74170.0,2882.5,441.20001220703125,4750.0,5069.0,28380.0,3284.0,3569.131103515625,2663.5,162.0,992.9000244140625,2355.0,6076.0,71800.0,6146.0,4023.0,1611.5,3891.0,24135.0,4975.0,62800.0,5331.0,6848.0,24725.0,2965.5,5029.0,3756.0,1605.5,2894.5,8631.0,2953.0,1588.0,2521.5,1872.5,4847.0,636.9000244140625,1323.5,43560.0,1225.0,2968.0,19050.0,8243.0,2134.5,2393.5,3081.0,4740.0,3781.0,2249.0,3799.0,2210.0,1583.0,7214.0,4445.0,228.3000030517578,1959.0,5912.0,2822.5,3075.0,12510.0,6908.0,1984.5,5769.0,6901.0,2288.5,1378.0,3012.0,1813.5,62650.0,2055.0,2056.0,3831.0,5450.0,2831.5,5023.0,3482.0,154.3000030517578,4098.0,5669.0,3574.0,3416.0,4419.0,6531.0,6785.0,3796.0,77370.0
2026-07-28,4863.0,11385.0,6400.0,1720.5,3462.0,4073.0,3604.0,7659.0,7153.0,3878.0,1692.25,5378.0,6465.0,412.8999938964844,7264.0,70950.0,2746.5,451.0,4478.0,4888.0,25510.0,3320.0,3586.785400390625,2680.0,156.10000610351562,1004.5,2187.5,6020.0,65190.0,5872.0,4090.0,1591.5,3805.0,23745.0,4890.0,55920.0,5095.0,6999.0,23685.0,3008.0,5039.0,3829.0,1571.0,2902.5,8210.0,2993.0,1595.5,2464.0,1817.0,4776.0,654.0,1296.0,37440.0,1165.0,2998.0,19085.0,8234.0,2205.5,2265.0,3140.0,4765.0,3731.0,2289.0,3661.0,2233.5,1612.0,6934.0,4490.0,230.8000030517578,1902.5,5863.0,2889.5,3128.0,12595.0,6924.0,1998.5,5744.0,6750.0,2241.0,1420.0,2927.5,1802.0,54900.0,2078.5,2079.5,3755.0,5272.0,2904.0,4890.0,3700.0,156.39999389648438,4050.0,5319.0,3662.0,3256.0,4522.0,6648.0,6373.0,3617.0,79950.0
2026-07-29,4800.0,11505.0,6496.0,1776.5,3170.0,3760.0,3507.0,7986.0,6231.0,4120.0,1710.5,5493.0,6577.0,414.8999938964844,7361.0,77590.0,2817.5,472.6000061035156,4635.0,4847.0,25200.0,3419.0,3678.0,2848.5,160.0,1050.5,2072.0,6141.0,64930.0,5690.0,4243.0,1599.0,3740.0,23850.0,4918.0,50000.0,4741.0,7069.0,23765.0,3224.0,5050.0,3935.0,1572.5,3070.0,8112.0,3108.0,1627.0,2482.0,1830.5,4819.0,672.7999877929688,1310.5,34330.0,1155.5,3133.0,21065.0,8393.0,2256.0,2245.5,3221.0,4909.0,3742.0,2382.5,3647.0,2295.5,1688.5,6876.0,4613.0,235.89999389648438,1936.0,5953.0,2886.5,3219.0,13100.0,7172.0,2043.0,5847.0,7265.0,2290.0,1439.5,2746.0,1862.5,51320.0,2145.5,2208.0,3866.0,5205.0,3030.0,4957.0,3844.0,160.3000030517578,4100.0,5172.0,3809.0,3216.0,4747.0,6781.0,6463.0,3613.0,80400.0
2026-07-30,4833.0,11305.0,6315.0,1749.0,3196.0,3720.0,3584.0,8145.0,6416.0,4050.0,1672.0,5576.0,6625.0,412.70001220703125,7219.0,78970.0,2793.0,458.3999938964844,4554.0,4839.0,27935.0,3384.0,3587.0,2823.0,159.39999389648438,1031.0,2109.5,6101.0,66160.0,5756.0,4174.0,1592.0,3736.0,23640.0,4920.0,52240.0,4622.0,7071.0,23840.0,3126.0,4988.0,3820.0,1470.0,3041.0,7818.0,3051.0,1611.0,2419.0,1810.0,4777.0,660.0,1304.0,33620.0,1137.5,3068.0,20970.0,8202.0,2233.0,2178.0,3153.0,4832.0,3703.0,2415.5,3525.0,2287.0,1670.0,6666.0,5002.0,232.0,1898.0,5933.0,2889.0,3141.0,12915.0,7067.0,2023.5,5718.0,7087.0,2164.0,1423.0,2811.5,1857.5,51870.0,2153.5,2197.5,3831.0,5196.0,2920.0,5255.0,3902.0,159.0,4081.0,5318.0,3809.0,3110.0,4739.0,6665.0,6624.0,3550.0,78500.0
2026-07-31,4754.0,11100.0,6410.0,1666.5,3442.0,4172.0,4284.0,7679.0,7416.0,3965.0,1654.0,4686.0,6722.0,417.20001220703125,7113.0,81150.0,2745.5,446.79998779296875,4428.0,4965.0,32500.0,3268.0,3488.0,2715.5,156.3000030517578,1006.5,2184.0,6110.0,70480.0,5800.0,3988.0,1670.0,3764.0,23295.0,4937.0,55500.0,5260.0,6932.0,24675.0,3067.0,4924.0,3676.0,1520.0,2908.5,8167.0,2921.0,1560.0,2382.0,1722.5,4776.0,649.5999755859375,1327.5,37910.0,1188.0,2953.0,20125.0,8114.0,2109.0,2191.5,3116.0,4678.0,3603.0,2324.0,3571.0,2202.0,1625.5,6814.0,4740.0,223.39999389648438,1918.5,5894.0,2567.5,3001.0,12550.0,6882.0,2014.0,5513.0,6994.0,2192.5,1364.0,3008.0,1820.0,58480.0,2086.0,1967.5,3772.0,5201.0,3167.0,5267.0,3659.0,152.39999389648438,3893.0,5912.0,3787.0,3111.0,4609.0,7135.0,7135.0,3691.0,78190.0
2026-08-03,4704.0,11500.0,6348.0,1657.5,3905.0,4290.0,4281.0,7589.0,7161.0,3914.0,1626.5,4688.0,6669.0,411.79998779296875,6872.0,80610.0,2717.0,446.5,4440.0,4896.0,31430.0,3208.0,3370.0,2618.0,155.3000030517578,994.5,2062.5,6042.0,70980.0,5845.0,3902.0,1660.5,3799.0,23295.0,4874.0,54990.0,5393.0,6687.0,25260.0,2963.5,4820.0,3422.0,1505.5,2898.5,8094.0,2903.0,1488.5,2335.5,1647.5,4787.0,647.0,1294.0,40910.0,1135.5,2910.5,19635.0,7885.0,2070.5,2246.5,3129.0,4584.0,3501.0,2311.5,3567.0,2176.0,1567.0,6614.0,4733.0,224.5,1888.5,5801.0,2570.0,2954.0,12385.0,6830.0,1995.5,5408.0,6760.0,2173.5,1366.0,3092.0,1819.0,60520.0,1945.5,1928.0,3778.0,5132.0,3087.0,5301.0,3500.0,152.5,3700.0,5536.0,3589.0,3102.0,4533.0,6993.0,6114.0,3544.0,79600.0
2026-08-04,4776.0,12015.0,6328.0,1628.5,3883.0,4628.0,4235.0,7558.0,7129.0,3882.0,1631.0,4627.0,6804.0,412.3999938964844,6811.0,82900.0,2583.5,460.29998779296875,4413.0,4953.0,31000.0,3216.0,3351.0,2584.0,153.10000610351562,998.4000244140625,2161.5,6019.0,73650.0,5987.0,3820.0,1662.5,4091.0,23765.0,4815.0,56700.0,5228.0,6680.0,25925.0,2918.5,4742.0,3408.0,1515.0,2775.0,8131.0,2873.5,1474.0,2327.5,1579.5,4738.0,646.0,1281.5,44100.0,1117.5,2856.0,19445.0,7709.0,2032.0,2191.5,3100.0,4544.0,3483.0,2323.0,3470.0,2168.5,1575.0,6515.0,4598.0,220.39999389648438,1881.0,6058.0,2500.0,2900.0,12415.0,6676.0,1980.0,5286.0,6912.0,2194.0,1334.0,3052.0,1814.0,60890.0,1904.0,1890.5,3744.0,4937.0,2945.0,5412.0,3436.0,150.39999389648438,3700.0,5649.0,3539.0,3095.0,4462.0,6819.0,6187.0,3741.0,78700.0
2026-08-05,4916.0,11805.0,6547.0,1622.0,3813.0,5073.0,4516.0,7428.0,7829.0,3920.0,1661.0,4570.0,7243.0,421.29998779296875,6962.0,87380.0,2622.5,461.1000061035156,4459.0,5333.0,33720.0,3188.0,3354.0,2475.5,153.5,975.9000244140625,2371.5,5798.0,75790.0,6163.0,3830.0,1720.5,4000.0,22265.0,4700.0,58550.0,5958.0,6688.0,25900.0,2914.5,4779.0,3369.0,1558.5,2758.0,8470.0,2856.5,1481.5,2357.0,1635.0,4641.0,672.0,1283.0,46680.0,1154.5,2830.0,19450.0,7742.0,1990.0,2283.0,3151.0,4513.0,3513.0,2288.0,3541.0,2159.0,1636.0,6666.0,4631.0,230.8000030517578,1913.5,5970.0,2585.0,2894.0,12720.0,6624.0,1978.5,5269.0,7157.0,2292.0,1325.0,3150.0,1807.0,63740.0,1926.0,1919.0,3828.0,4862.0,2860.5,5476.0,3483.0,151.0,3784.0,5848.0,3565.0,3200.0,4407.0,6825.0,6460.0,3866.0,76870.0
2026-08-06,4948.0,12170.0,6513.0,1669.0,3673.0,4596.0,4413.0,7641.0,7421.0,3989.0,1679.0,4738.0,7460.0,423.70001220703125,6997.0,85530.0,2684.0,470.0,4527.0,5196.0,32930.0,3597.0,3415.0,2515.0,153.89999389648438,999.9000244140625,2158.5,5931.0,75350.0,6167.0,3847.0,1748.5,3998.0,22100.0,4763.0,55330.0,5695.0,6764.0,25475.0,2983.5,4827.0,3428.0,1577.0,2825.5,8499.0,2901.0,1488.0,2395.0,1666.0,4748.0,683.5,1300.0,43330.0,1184.5,2927.0,19565.0,7817.0,2051.5,2342.0,3164.0,4588.0,3546.0,2312.0,3574.0,2288.5,1635.5,6781.0,4690.0,228.60000610351562,1921.0,6036.0,2660.0,2927.0,12845.0,6720.0,2034.0,5425.0,7403.0,2294.0,1348.0,3013.0,1872.0,61590.0,1977.5,1925.0,3878.0,4936.0,2954.0,5500.0,3579.0,154.5,3840.0,5870.0,3626.0,3232.0,4885.0,7030.0,6430.0,3830.0,78890.0
2026-08-07,4977.0,12705.0,6336.0,1694.5,3757.0,5185.0,4312.0,8043.0,7263.0,4199.0,1680.5,4859.0,7424.0,425.1000061035156,7068.0,85110.0,2760.0,483.6000061035156,4635.0,5196.0,32190.0,3654.0,3427.0,2567.5,152.60000610351562,1023.0,2129.5,6115.0,74190.0,6116.0,3903.0,1788.0,4044.0,22210.0,4933.0,54500.0,5552.0,6857.0,25640.0,2980.0,4850.0,3461.0,1562.0,2810.0,8446.0,2981.0,1525.0,2414.0,1692.0,4868.0,697.5,1349.5,37460.0,1219.0,3038.0,19910.0,7939.0,2097.5,2313.0,3140.0,4587.0,3502.0,2373.0,3564.0,2327.0,1683.0,6782.0,4862.0,230.89999389648438,1932.5,6186.0,2752.0,2926.0,13165.0,6839.0,2080.0,5540.0,7349.0,2264.0,1391.0,2988.0,1906.0,58440.0,1956.0,1929.5,3236.0,5024.0,2979.0,5620.0,3675.0,158.5,3833.0,5826.0,3721.0,3188.0,5398.0,7108.0,6535.0,3792.0,79310.0
2026-08-10,5046.0,12560.0,6272.0,1686.0,3825.0,5580.0,4436.0,8265.0,7302.0,4320.0,1678.5,4972.0,7380.0,427.6000061035156,6959.0,85000.0,2763.0,488.29998779296875,4628.0,5272.0,34260.0,3738.0,3425.0,2615.0,156.3000030517578,1030.5,2161.0,6157.0,78340.0,6286.0,3846.0,1785.5,4004.0,22225.0,4880.0,56750.0,5484.0,7112.0,26250.0,2981.0,4829.0,3453.0,1550.0,2842.0,8244.0,2830.0,1464.5,2334.5,1681.0,4849.0,689.4000244140625,1267.5,39590.0,1232.5,2989.5,20260.0,7752.0,2085.5,2273.0,3105.0,4563.0,3415.0,2575.5,3510.0,2363.0,1692.0,6629.0,4888.0,228.39999389648438,1839.5,6279.0,2805.0,2869.0,16165.0,6340.0,2090.5,5582.0,7446.0,2260.0,1389.5,3045.0,2098.5,62980.0,2028.0,1938.0,3162.0,4950.0,3017.0,5620.0,3719.0,159.89999389648438,3717.0,5844.0,3764.0,3087.0,5429.0,7095.0,6507.0,3822.0,78720.0
2026-08-12,4796.0,12250.0,6351.0,1679.0,3806.0,5800.0,4574.0,8488.0,7538.0,4229.0,1705.0,4982.0,7204.0,431.8999938964844,6984.0,87200.0,2704.0,499.70001220703125,4564.0,5456.0,34550.0,3689.0,3422.0,2582.5,154.39999389648438,1003.0,2270.0,6128.0,78320.0,6410.0,3821.0,1781.5,4094.0,21570.0,4900.0,58230.0,5520.0,7184.0,26010.0,2999.5,4855.0,3454.0,1566.0,2821.0,8502.0,2833.0,1451.5,2362.0,1734.0,4856.0,690.9000244140625,1281.5,38980.0,1246.5,3068.0,20320.0,7751.0,2060.5,2344.0,3078.0,4610.0,3406.0,2598.5,3606.0,2356.0,1664.5,6857.0,4913.0,229.3000030517578,1877.0,6166.0,2805.0,2861.0,16660.0,6549.0,2096.0,5562.0,7349.0,2252.0,1393.5,3114.0,2075.5,62960.0,2006.0,1940.5,3198.0,5016.0,2983.0,5669.0,3701.0,158.39999389648438,3684.0,5892.0,3762.0,3142.0,5362.0,7026.0,6720.0,3790.0,78050.0
2026-08-13,4766.0,12435.0,6372.0,1683.5,3754.0,5760.0,4679.0,8325.0,8311.0,4129.0,1753.0,4977.0,7198.0,435.3999938964844,7029.0,86630.0,2750.0,499.5,4575.0,5636.0,35940.0,3557.0,3426.0,2557.5,153.8000030517578,988.9000244140625,2334.5,6211.0,77330.0,6378.0,3833.0,1779.5,4256.0,21365.0,4894.0,59470.0,5575.0,7175.0,26560.0,2985.0,4845.0,3470.0,1581.5,2819.0,8775.0,2830.0,1457.5,2379.0,1724.0,4832.0,677.7000122070312,1282.5,40490.0,1227.0,3041.0,20025.0,7622.0,2048.5,2446.5,3088.0,4607.0,3412.0,2620.5,3709.0,2327.5,1647.5,6969.0,4917.0,233.39999389648438,1884.0,6279.0,2770.0,2869.5,16790.0,6506.0,2078.0,5559.0,7362.0,2289.0,1396.0,3235.0,2067.5,65830.0,2000.5,1901.5,3277.0,4972.0,3001.0,5702.0,3750.0,160.5,3701.0,6020.0,3700.0,3223.0,5252.0,7068.0,6505.0,3905.0,77350.0
2026-08-14,5281.0,12030.0,6376.0,1743.5,3746.0,5665.0,4721.0,8900.0,8235.0,4133.0,1737.0,5131.0,7325.0,437.79998779296875,7011.0,87660.0,2751.5,506.29998779296875,4656.0,5566.0,36870.0,3533.0,3444.0,2583.0,155.8000030517578,987.5,2386.0,6400.0,76430.0,6372.0,3861.0,1791.0,4254.0,21255.0,4825.0,59130.0,5739.0,6933.0,26645.0,3020.0,4836.0,3511.0,1570.0,2831.5,8620.0,2877.5,1457.0,2376.0,1702.0,4769.0,676.2999877929688,1291.0,38820.0,1208.5,3108.0,20130.0,7540.0,2070.5,2454.0,3126.0,4609.0,3382.0,2672.5,3686.0,2356.5,1658.0,6969.0,5168.0,234.89999389648438,1874.0,6471.0,2729.0,2920.0,16455.0,6511.0,2064.5,5611.0,7302.0,2244.0,1374.0,3210.0,2110.5,65470.0,2086.5,1955.0,3329.0,4930.0,2966.5,5767.0,3841.0,162.6999969482422,3677.0,6153.0,3912.0,3275.0,5435.0,7132.0,6435.0,3908.0,77120.0
2026-08-17,5148.0,12015.0,6353.0,1661.0,3873.0,6078.0,4788.0,8761.0,8290.0,4098.0,1728.5,4869.0,7377.0,435.8999938964844,6714.0,86750.0,2687.0,491.8999938964844,4561.0,5721.0,37780.0,3493.0,3406.0,2557.5,155.60000610351562,972.2000122070312,2473.0,6490.0,77610.0,6385.0,3796.0,1750.0,4350.0,21450.0,4796.0,60090.0,5886.0,6864.0,26400.0,3013.0,4925.0,3460.0,1559.0,2803.0,8530.0,2833.5,1449.0,2394.5,1707.0,4709.0,670.0,1294.5,39260.0,1194.0,3000.0,19530.0,7481.0,2046.5,2481.5,3088.0,4571.0,3360.0,2620.0,3649.0,2283.0,1687.0,6918.0,4786.0,234.89999389648438,1847.0,6629.0,2660.0,2888.0,16380.0,6408.0,1991.5,5513.0,7211.0,2221.5,1362.5,3244.0,2076.0,65910.0,2092.5,1920.0,3242.0,4917.0,2881.0,5571.0,3664.0,161.5,3675.0,6126.0,3780.0,3277.0,5332.0,7100.0,6523.0,3872.0,76820.0
2026-08-18,4897.0,12040.0,6295.0,1649.0,3807.0,5902.0,4552.0,8760.0,7496.0,4074.0,1734.0,4837.0,7373.0,431.0,6740.0,84130.0,2650.0,497.8999938964844,4500.0,5535.0,35860.0,3505.0,3382.0,2588.5,155.0,965.2000122070312,2419.5,6784.0,75200.0,6242.0,3833.0,1757.5,4370.0,21115.0,4873.0,56380.0,5830.0,6847.0,26290.0,3022.0,4985.0,3453.0,1554.0,2831.0,8531.0,2854.0,1444.5,2403.0,1685.5,4778.0,693.5999755859375,1318.5,37020.0,1183.5,3000.0,19370.0,7371.0,2031.5,2500.0,3040.0,4599.0,3314.0,2578.0,3654.0,2310.5,1713.0,6900.0,4650.0,234.0,1841.5,6881.0,2700.0,2884.0,16020.0,6364.0,2000.5,5702.0,7168.0,2191.5,1351.5,3139.0,2116.0,62350.0,2081.0,1933.5,3182.0,4938.0,2881.0,5514.0,3601.0,160.39999389648438,3601.0,6031.0,3718.0,3332.0,5342.0,6932.0,6285.0,3799.0,75010.0
